Linzhiit 3.45
Liottit 2.35
Lipscombit 3.1
Lirokonit 3.1
Lisetit 6.26
Lishizhenit 3.11
Lisiguangit 3.11
Lisitsynit 2.5
Liskeardit 1.737
Lithargit 2.358
Lithiophorit 3.5
Lithiophosphat 2.57
Lithiotantit 2.95
Lithiowodginit 3.41
Lithium-Calcium-Amphibole 4.31
Lithium-Muskovit 3.78
Lithium-Tosudit 3.03
Litidionit 2.777
Litochlebit 2.29
Litvinskit 4.57
Liveingit 5.82
Liversidgeit 4.97
Livingstonit 2.72
Lizardit-1T 3.55
Llallagualit 2.201
Lokkait-(Y) 3.97
Lomonosovit 2.83
Lonchidit 3.07
Londonit 3.92
Lonecreekit 1.91
Lonsdaleit 1.83
Lopatkait 2.47
Loranskit-(Y) 2.96
Lorenzenit 3.8
Lorettoit 2.948
Lotharmeyerit 3.09
Lourenswalsit 3.64
Lovdarit 6.04
Loveringit 2.12
Lovozerit 2.09
Luanshiweiit-2M1 6.8
Luberoit 2.688
Lublinit 3.6
Lucabindiit 3.02
Lucasit-(Ce) 3.62
Luddenit 4.6
Ludjibait 2.41
Ludlockit 2.97
Luetheit 3.3
Luinait-(OH) 5.3
Lukechangit-(Ce) 3.35
Lukrahnit 3.33
Lulzacit 2.1
Lun'okit 4.26
Lunijianlait 4.63
Luobusait 7.01
Luzonit-Famatinit-Serie 4.8
Lyonsit 2.77
MAZ-Zeolith-Strukturgruppe 2.995
MER-Zeolith-Strukturgruppe 2.4
MFI-Zeolith-Strukturgruppe 3.46
MON-Zeolith-Strukturgruppe 2.9
MOR-Zeolith-Strukturgruppe 11.29
Macaulayit 4.215
Macdonaldit 2.15
Macedonit 9.84
Macfallit 2.6
Machatschkiit 5.64
Mackinawit 10.94
Macphersonit 3.69
Macquartit 6.06
Madocit 3.07
Magbasit 2.56
Maghemit 2.42
Maghrebit 2.56
Magnesio-Holmquistit 5.5
Magnesioaubertit 2.83
Magnesiochloritoid 2.86
Magnesiochlorophoenicit 8.09
Magnesiochromit 7.1
Magnesiocopiapit 7.36
Magnesiodumortierit 4.25
Magnesioferrit 2.03
Magnesiofoitit 2.85
Magnesiohastingsit 2.93
Magnesiohornblende 3.45
Magnesiohulsit 2.46
Magnesiokarpholith 1.49
Magnesiokoritnigit 2.32
Magnesioneptunit 2.84
Magnesionigerit 3.24
Magnesionigerit-2N1S 2.02
Magnesionigerit-6N6S 2.418
Magnesiopascoit 3.8
Magnesioriebeckit 4.511
Magnesiotaaffeit-2N'2S 7.256
Magnesiotaaffeit-6N 8.28
Magnesiozippeit 5.86
Magnesit 2.55
Magnesit-Gasp 2.9
Magnesium-Arfvedsonit 4.75
Magnesium-Fluor-Arfvedsonit 1.8
Magnesiumastrophyllit 3.1
Magniotriplit 3.263
Magnioursilit 4
Magnolit 10.22
Magnussonit 4.7
Mahnertit 4.84
Maikainit 4.99
Majindeit 4.72
Majorit 6.6
Makarochkinit 7.07
Makatit 4.717
Makovickyit 2.904
Malachit 4.01
Maldonit 5.2
Maleevit 4.8
Malhmoodit 5.43
Malinkoit 5.49
Malladrit 10
Mallestigit 2.929
Malyshevit 3.147
Manandonit 8.27
Mandarinoit 2.38
Mangan 3.8
Mangan-Diaspor 3.15
Manganadamin 3.027
Manganarsit 8.1
Manganbabingtonit 2.42
Manganbelyankinit 2.34
Manganberzeliit 3.023
Mangangordonit 2.46
Manganhumit 3.2
Mangani-Dellaventurait 2.5
Manganiandrosit-(La) 2.667
Manganilvait 11.2
Manganipiemontit-(Sr) 4.36
Manganit 3.43
Manganlotharmeyerit 2.47
Manganobl 1.97
Manganochromit 3.21
Manganoeudialyt 1.7
Manganogrunerit 2.1
Manganoh 2.64
Manganokaskasit 5.33
Manganolangbeinit 3.75
Manganonaujakasit 2.962
Manganonordit-(Ce) 6.62
Manganoparawollastonit 3.44
Manganosegelerit 7.75
Manganoshadlunit 13.48
Manganosit 7.72
Manganostibit 2.91
Manganotychit 3.823
Manganoxid 5.9
Manganpektolith 1.51
Manganpickeringit 4.85
Manganvesuvianit 2.36
Mangazeit 2.12
Manitobait 4.22
Manjiroit 3.13
Mansfieldit 3.64
Mantienneit 6.26
Maoniupingit-(Ce) 4.59
Mapimit 4.9
Mapiquiroit 4.35
Margarit 3.86
Margaritasit 3.45
Margarosanit 3.2
Marialith 6.79
Marianoit 5.53
Maricit 4.295
Maricopait 2.05
Mariinskit 2.43
Mariposit 4.69
Markasit 5.9
Markcooperit 2.8
Markhininit 3.8
Marmatit 5.51
Marokit 4.06
Marrit 2.77
Marrucciit 2.8
Marthozit 2.95
Martinit 11.04
Martit 2.14
Martyit 6.177
Marumoit 4.9
Massicotit 4.41
Masutomilith 2.27
Masuyit 7.82
Mathesiusit 3.43
Mathewrogersit 2.5
Mathiasit 4.86
Matildit 4.3
Matioliit 6.5
Matlockit 5.49
Matrait 5.98
Matsubarait 2.27
Mattagamit 3.99
Mattheddleit 4.86
Matulait 2.458
Matveevit 2.95
Maucherit 2.92
Maufit 1.78
Mavinit 3.5
Mavlyanovit 3.45
Mawbyit 4.2
Mawsonit 2.08
Maxwellit 4.3
Mayenit 3.22
Mayingit 4.6
Mazzettiit 3.225
Mazzit-Na 3.81
Mbobomkulit 4.03
Mcauslanit 3.47
Mcbirneyit 4.18
Mcconnellit 2.82
Mcguinnessit 4.22
Mckelveyit 4.22
Mckelveyit-(Nd) 2.43
Mckelveyit-(Y)-1A 3.19
Mckinstryit 3.54
Mcnearit 3.6
Medait 3.68
Medenbachit 4.756
Megawit 3.1
Mei 3.09
Meisserit 3.16
Meixnerit 5.1
Mejillonesit 5.517
Mejonit 3.57
Melanocerit-(Ce) 8.12
Melanophlogit 4.49
Melanostibit 3.33
Melanotekit 4.54
Melanothallit 10.5
Melanterit 3.76
Melierterz 3.88
Melilith 2.072
Meliphanit 7.22
Melkovit 6.68
Melliniit 3.6
Mellit 7.4
Melnikovit 4.3
Melonit 15.46
Membranenachat 2.877
Menchettiit 2.9
Mendeleevit-(Ce) 2.714
Mendelevium 1.846
Mendipit 4.9
Mendozavilit-Gruppe 6.025
Mendozavilit-NaCu 5.25
Mendozavilit-NaFe 2.73
Mendozit 2.89
Meneghinit 2.93
Menezesit 7.01
Mengxianminit 7.01
Menshikovit 3.64
Menzerit-(Y) 3.45
Mercallit 4.21
Mereheadit 2.36
Mereiterit 3.83
Merenskyit 3.315
Meridianiit 4.26
Merlinoit 4.21
Merrihueit 3.92
Merrillit 3.84
Mertieit-I 4.33
Mertieit-II 3.77
Mesolith 4.88
Messelit 3.07
Messing 2.89
Meta-alunogen 3.1
Meta-ankoleit 2.64
Metaberyllit 3.13
Metaborit 2.86
Metacalciouranoit 3.02
Metacinnabarit 2.67
Metadelrioit 3.23
Metahaiweeit 3.43
Metahewettit 2.76
Metahohmannit 4.44
Metak 2.7
Metakahlerit 5.18
Metakirchheimerit 4.949
Metanov 3.404
Metarauchit 2.15
Metarossit 3.642
Metasal 4.29
Metaschoderit 4.12
Metaschoepit 3.031
Metasideronatrit 2.31
Metastudtit 2.95
Metatorbernit 3.83
Metatyuyamunit 2.99
Metauramphit 5.4
Metauranocircit-II 2.5
Metauranopilit 3.45
Metauranospinit 3.65
Metavandendriesscheit 2.94
Metavanuralit 2.4
Metavauxit 4.216
Metavivianit 4.89
Metavoltin 8.496
Meurigit 4.64
Meurigit-K 5.88
Meurigit-Na 6
Meymacit 5.6
Mg-Fe-Mn-Amphibole 4.44
Mgriit 2.51
Micheelsenit 5.05
Michenerit 1.77
Middendorfit 11.63
Miersit 9.642
Miesit 2.94
Miessiit 6.394
Miharait 4.7
Mikasait 4.6
Mikroachat 6.99
Mikroklin 2.95
Mikrolith-Gruppe 7.12
Mikrosommit 4.1
Milarit 4.13
Milchquarz 8
Millerit 2.117
Millisit 6.86
Millosevichit 2.33
Mimetesit 7.83
Mimetesit-M 2.27
Minasgeraisit-(Y) 6.02
Minasragrit 5.365
Mineevit-(Y) 4.66
Minehillit 3.9
Minguzzit 2.85
Minium 12.72
Minnesotait 9.04
Minohlit 2.108
Minrecordit 2.16
Minyulit 2.3
Mirabilit 1.867
Misenit 6.63
Miserit 2.22
Mitridatit 4.5
Mitryaevait 5.49
Mitscherlichit 3.125
Mixit 3.08
Miyahisait 3.719
Mn-Hedenbergit 3.02
Mo 3.536
Modderit 3.62
Mog 6.61
Mogovidit 2.6
Mohawkit 3.7
Mohit 5.9
Moissanit 1.905
Moissanit-15R 2.58
Moluranit 3.208
Molybd 4.21
Molybdit 1.99
Molybdofornacit 5.63
Molybdomenit 5.73
Molybdophyllit 4.08
Molybdoscheelit 2.55
Molysit 1.89
Monazit 3.01
Monazit-(Ce) 2.851
Monazit-(La) 7.88
Monazit-(Nd) 1.64
Moncheit 7.3
Mondstein 3.65
Mongshanit 3.066
Monimolit 7.24
Monohydrocalcit 2.79
Montanit 2.824
Montbrayit 2.948
Montdorit 1.75
Montebrasit 6.34
Monteponit 4.18
Montgomeryit 10.35
Montroseit 2.33
Montroyalit 7.12
Montroydit 2.36
Mooihoekit 8.547
Moolooit 1.5
Mooreit 2.14
Moorhouseit 2.636
Moosachat 3.1
Mopungit 10.32
Moraesit 3.15
Mordenit 2.3
Moreauit 3.16
Morelandit 8.353
Morenosit 2.18
Morimotoit 3.54
Morinit 3.44
Morozeviczit 2.47
Mosandrit 4.9
Moschelit 4.3
Moschellandsbergit 3.35
Moskvinit-(Y) 4.04
Mottanait-(Ce) 2.94
Mottramit 2.568
Motukoreait 3.83
Mounanait 3.97
Mountainit 3.03
Mourit 2.926
Moydit-(Y) 3.584
Mozarkit 3.51
Mozartit 3.81
Mozgovait 2.45
Mpororoit 3.3
Mr 1.61
Mroseit 4.919
Muchuanit 2.68
Muirit 4.67
Mukhinit 3.18
Mummeit 3.75
Munakatait 3.85
Munirit 4
Muratait-(Y) 3.7
Murchisit 5.45
Murdochit 4.49
Murmanit 3.68
Murunskit 2.54
Museumit 2.345
Mushistonit 2.68
Muskovit 2.5
Muskovit-1M 3.414
Muskovit-2A 3.64
Muskovit-3T 2.96
Muskoxit 2.94
Muthmannit 2.12
Mutinait 3.94
NAB-Zeolith-Strukturgruppe 2.36
NES-Zeolith-Strukturgruppe 3.927
Na-(Mg-Fe-Mn)-Amphibole 3.37
Na-Ampibole 7.42
Na-Ca-Amphibole 3.11
Nabaphit 13.14
Nabiasit 2.32
Nabimusait 3.16
Nabokoit 3.19
Nacaphit 4.75
Nacareniobsit-(Ce) 3.27
Nadelquarz 5.16
Nafertisit 5.34
Nagashimalit 9.3
Nagy 3.331
Nahcolith 3.42
Nakaseit 3.32
Naldrettit 2.73
Nalivkinit 3.25
Namansilit 1.9
Nambulit 2.11
Namibit 1.58
Namuwit 2.24
Nanlingit 2.06
Nantokit 2.09
Naquit 3.87
Narsarsukit 4.69
Nasinit 2.3
Nasledovit 3.39
Nasonit 3.1
Nastrophit 4.2
Natanit 3.43
Natisit 3.43
Natrit 2.42
Natrium-Anthophyllit 7.26
Natrium-Ferro-Anthophyllit 3.48
Natrium-Ferrogedrit 3.264
Natriumgedrit 3.837
Natroalunit-1c 2.38
Natroalunit-2c 2.3
Natroboltwoodit 3.25
Natrochalcit 8.1
Natrodufr 2.38
Natroglaukokerinit 4.3
Natrojarosit 4.24
Natrokomarovit 7.01
Natrolemoynit 4.3
Natrolith 4.07
Natromontebrasit 2.96
Natroniobit 3.09
Natropharmakoalumit 3.09
Natropharmakosiderit 2.541
Natrophilit 5.1
Natrotitanit 3.58
Natrouranospinit 2.3
Natroxalat 2.16
Natrozippeit 4.32
Naumannit 4.18
Navajoit 2.85
Nb-Rutil 3.45
Ne 2.05
Nealit 7.02
Nechelyustovit 2.879
Nefedovit 4.08
Negevit 3.065
Neighborit 7.35
Nekoit 2.21
Nekrasovit 2.58
Nelenit 5.3
Neltnerit 2.39
Nenadkevichit 2.5
Nenadkevichit-Gruppe 10.694
Neotokit 2.58
Nephrit 3.6
Nepskoeit 6.86
Neptunit 2.77
Neskevaarait-Fe 3.11
Nesquehonit 3.93
Nestolait 6.18
Neust 2.7
Nevskit 2.12
Newberyit 3.069
Neyit 5.42
Nichromit 3.55
Nickel 4.035
Nickel-Magnesit 3.15
Nickeladamin 2.54
Nickelboussingaultit 2.6
Nickelcalcit 2.81
Nickelhexahydrit 3.584
Nickelin 6.1
Nickellotharmeyerit 4.1
Nickelphosphid 3.49
Nickelpicromerit 3.23
Nickelrosasit 2.541
Nickelskutterudit 3.11
Nickeltalmessit 3.3
Nickelzippeit 2.47
Nickenichit 2.2
Nicksobolevit 3.04
Niedermayrit 1.42
Nielsbohrit 3.51
Nielsenit 4.4
Nifontovit 3.41
Nigerit-Gruppe 1.71
Nigrin 2.48
Nikischerit 7.38
Nimit 3.846
Ningyoit 2.32
Niningerit 4.517
Nioboaeschynit-(Ce) 2.622
Nioboaeschynit-(Nd) 8.24
Nioboaeschynit-(Y) 2.56
Nioboholtit 3.19
Niobokupletskit 5.89
Niobophyllit 3.4
Niobozirkonolit 3.01
Nisbit 3.03
Nisnit 2.23
Nissonit 4.62
Nitrammit 3.46
Nitrobaryt 4.63
Nitrocalcit 2.86
Nitromagnesit 2.8
Nitronatrit 2.55
Nizamoffit 3.18
Nobleit 1.76
Noelbensonit 3.23
Nominarit 2.88
Nontronit 1.83
Norbergit 5.81
Nordenski 2.54
Nordgauit 7.85
Nordit 2.1
Nordit-(Ce) 7.037
Nordit-(La) 5.69
Nordstrandit 2.39
Normandit 8.9
Northupit 2.24
Nosean 4.3
Novgorodovait 2.07
Novodneprit 7.78
Nowackiit 4.45
Nsutit 7.61
Nullaginit 5.23
Nuragheit 3.72
Nuwait 3.78
Nyerereit 3.36
Nyholmit 5.55
OFF-Zeolith-Strukturgruppe 2.88
Obertiit 5.77
Oboyerit 4.14
Obradovicit-Gruppe 8.8
Obradovicit-NaCu 3.52
Obradovicit-NaNa 3.41
Ochsenauge 10.27
Odinit 6.66
Odinit-1T 4.85
Odintsovit 6.92
Oenit 2.92
Offretit 4.212
Oftedalit 3.33
Ogdensburgit 5.66
Ohmilith 2.91
Ojuelait 2.7
Okayamalith 4.02
Okenit 1.9
Okhotskit 5.46
Okruschit 3.985
Oldhamit 3.1
Olekminskit 2.53
Olenit 4.21
Olgit 3.68
Oligoklas 4.1
Oligonit 2.53
Olivenit 2
Olivin-Gruppe 3.935
Olkhonskit 2.95
Olmiit 6.51
Olmsteadit 2.7
Olsacherit 4.037
Olshanskyit 8.44
Olympit 5.43
Omeiit 5.8
Omongwait 17.6
Omphacit 22.48
Omsit 2.58
Ondrusit 3.29
Oneillit 4.42
Onoratoit 4.24
Oosterboschit 3.16
Opal 3.16
Ophirit 6.4
Orcelit 2.83
Ordo 2.967
Oregonit 7.11
Organovait-Gruppe 19.3
Organovait-Mn 3.674
Organovait-Zn 4.76
Orickit 2.53
Orientit 4.78
Orlandiit 6.22
Orlovit 1.5
Orschallit 3.06
Orthoericssonit 3.32
Orthoklas 6.03
Orthominasragrit 4.1
Orthowalpurgin 3.3
Oscarkempffit 7.5
Osumilith 4.66
Oswaldpeetersit 2.62
Otavit 2.59
Otjisumeit 2.79
Ottemannit 3.2
Ottensit 5.3
Ottoliniit 8.48
Ottr 1.9
Ourayit 8.5
Ovamboit 2.6
Overit 2.6
Owensit 2.94
Oxammit 7.92
Oxiphlogopit 2.92
Oxo-Magnesiohastingsit 3.38
Oxy-Chrom-Dravit 3.39
Oxy-Dravit 4.35
Oxy-Sch 3.3
Oxy-Vanadium-Dravit 2.3
Oxycalciomikrolith 2.58
Oxycalciopyrochlor 3.7
Oxycalciorom 3.01
Oxykenomikrolith 3.94
Oxykinoshitalith 2.64
Oxynatropyrochlor 4.25
Oxyplumbobetafit 3.2
Oxyplumbopyrochlor 4.48
Oxyplumborom 3.102
Oxystannomikrolith 3.34
Oxystibiomikrolith 6.55
Oxyuranobetafit 2.19
Oxyvanit 2.8
Oxyyttropyrochlor-(Y) 11.2
Oyelith 3.169
Ozokerit 2.72
PAU-Zeolith-Strukturgruppe 2.29
Pa 8.41
Pabstit 3.79
Paceit 2.55
Pachnolith 2.36
Paderait 2.55
Padmait 3.06
Pahasapait 2.26
Painit 6.58
Pakhomovskyit 2.2
Palarstanid 1.9
Palenzonait 2
Palermoit 4.6
Palladinit 8.35
Palladium 3.45
Palladiumplatin 4.474
Palladoarsenid 5.21
Palladodymit 4.06
Palladseit 2.64
Palmierit 3.67
Panethit 8.16
Panguit 2.14
Panichiit 3.4
Paolovit 5.82
Papagoit 4
Paqueit 4.16
Par 3.69
Para-Alumohydrocalcit 4.86
Para-Otwayit 4.67
Parabariomikrolith 6.79
Parabrandtit 7.63
Parabutlerit 2.59
Paracelsian 3.12
Parachrysotil 3.156
Paracoquimbit 2.39
Paracostibit 2.88
Paradamin 3.68
Paradoxit 7.14
Paragearksutit 3.41
Parageorgbokiit 4.904
Paragonit 6.99
Paraguanajuatit 7.707
Parahopeit 9.5
Paraibait 4.61
Parajamesonit 7
Parakeldyshit 3.95
Parakutnahorit 9.2
Parakutnohorit 2.9
Paralabuntsovit-Mg 2.68
Paralaurionit 2.6
Paralstonit 2.8
Paramelaconit 2.28
Paramendozavilit 2.96
Paranatrolith 4.33
Paraniit-(Y) 4.07
Paraotwayit 2.2
Parapierrotit 2.2
Pararammelsbergit 2.2
Pararobertsit 5.91
Parascandolait 2.75
Paraschachnerit 7.01
Paraschoepit 6.3
Parasibirskit 1.33
Paraskorodit 2.88
Paraspurrit 3.29
Parasterryit 2.95
Parasymplesit 5.05
Paratacamit 5.92
Paratacamit-(Mg) 3.82
Paratacamit-(Ni) 3.1
Paratellurit 1.725
Paratimroseit 2.76
Paratsepinit-Gruppe 6.36
Paratsepinit-Na 4.6
Paraumbit 3.5
Paravauxit 4.22
Paravinogradovit 1.13
Parawulffit 5.26
Pargasit 1.8
Parisit-(Ce) 5.2
Parkinsonit 3.4
Parsettensit 3.65
Parsonsit 3.67
Parth 4.97
Parvo-Mangano-Edenit 3.44
Parvo-Manganotremolit 2.028
Parwanit 2.58
Parwelit 5.77
Pascoit 2.5
Paseroit 3.88
Patr 8.44
Patricianit 9.5
Paulingit-Ca 4.01
Paulingit-K 4.822
Paulingit-Na 2.35
Paulingit-Serie 4.032
Paulmooreit 2.37
Paulscherrerit 5.72
Pautovit 3.1
Pavlovskyit 6.58
Paxit 5.4
Pearceit-M2a2b2c 3.73
Pearceit-T2ac 2.68
Pechblende 2.6
Pecorait 8.437
Pedrizit 21.45
Peisleyit 7.01
Pekoit 5.72
Pektolith 3.67
Pellouxit 2.2
Pellyit 4.37
Penfieldit 3.741
Penkvilksit 5.03
Pennantit 4.5
Penroseit 3.6
Pentagonit 6.7
Pentahydrit 7.07
Pentahydroborit 12.31
Pentlandit 3.96
Penzhinit 5.04
Perb 7.814
Percylit 7.2
Peretait 5.6
Periklin 3.62
Peristerit 3.3
Perit 2.51
Perlialith 12.51
Perloffit 2.91
Permanganogrunerit 4.646
Permingeatit 4.93
Perowskit 10.22
Perowskit-Gruppe 6.62
Perraultit 2.9
Perrierit-(Ce) 4.75
Perroudit 6.1
Perryit 4.6
Pertlikit 6.32
Pertsevit-(F) 4.5
Petarasit 2.76
Petedunnit 4.97
Peterandresenit 2.58
Peterbaylissit 4.81
Petersenit-(Ce) 3.07
Petewilliamsit 2.78
Petrovicit 3.36
Petrukit 2.23
Petterdit 3.4
Pezzottait 14.88
Phacolit 6.2
Phantomquarz 7
Pharmacoalumit 7.89
Pharmakolith 2.51
Pharmakosiderit 3.758
Phaunouxit 3.26
Phenakit 4.34
Phengit 9.65
Philipsbornit 2.8
Philipsburgit 7.24
Phillipsit-Ca 2.96
Phillipsit-K 2.45
Phillipsit-Na 3.71
Philrothit 2.41
Phlogopit 3.86
Phosgenit 2.11
Phosinait-(Ce) 3.341
Phosphoellenbergerit 2.135
Phosphoferrit 4.72
Phosphofibrit 2.88
Phosphogartrellit 4.31
Phosphohedyphan 5.827
Phosphoinnelit 2.98
Phosphorr 3.44
Phosphovanadylit-Ca 8.5
Phuralumit 7.08
Phurcalit 5.5
Phylloretin 3.38
Picotit 5.07
Picotpaulit 4.39
Picroilmenit 4.25
Piemontit 4.31
Piemontit-(Pb) 2.463
Piergorit-(Ce) 4.749
Pierrotit 4.35
Pietersit 3.8
Pigeonit 3.51
Pilsenit 6.25
Pinakiolith 3.24
Pinalit 3.2
Pingguit 3.2
Pinit 3.34
Pinnoit 2.55
Pintadoit 3.4
Piretit 3.35
Pirssonit 4.48
Pistazit 2.68
Pitticit 2.22
Piypit 5.85
Pizgrischit 5.01
Plagioklas 2.07
Plagionit 2.11
Plancheit 5.828
Planoferrit 4.2
Platarsit 3.26
Platin 5.189
Plattnerit 6.85
Platynit 3.65
Playfairit 4.5
Pleonast 2.8
Plombi 3.06
Plumalsit 3.06
Plumboagardit 5.9
Plumbocalcit 3.68
Plumboelsmoreit 4.54
Plumboferrit 5.21
Plumbogummit 6.944
Plumbojarosit 2.983
Plumbomikrolith 6.91
Plumbonacrit 9.86
Plumbopalladinit 6.715
Plumbophyllit 2.28
Plumbopyrochlor 4
Plumborom 2.71
Plumboselit 10.27
Plumbostannit 3.63
Plumbotellurit 3.22
Plumbotsumit 8.21
Plumeachat 12.036
Po 4.7
Podlesnoit 10.42
Poitevinit 10.86
Pokrovskit 11.3
Polarit 8.3
Poldervaartit 4.33
Polezhaevait-(Ce) 2.1
Polhemusit 3.27
Polkanovit 2.9
Pollucit 2.43
Polyakovit-(Ce) 2.59
Polybasit 11.09
Polybasit-M2a2b2c 3.25
Polydymit-Violarit-Serie 3.3
Polygonalachat 5.97
Polyhalit 3.55
Polykras-(Y) 2.55
Polylithionit 3.31
Polymignit 2.53
Polyphit 2.11
Polyphit-VII 6.9
Polyphit-VIII 4.55
Polysphaerit 6.52
Poppiit 2.6
Porricin 2.54
Posnjakit 2.78
Postit 7.704
Potarit 3.3
Pottsit 5.479
Poubait 3.39
Povondrait 3.07
Poyarkovit 4.81
Prasem 6.05
Prehnit 3.6
Preisingerit 6.106
Preiswerkit 2.858
Preobrazhenskit 4
Pretulit 3.12
Prewittit 2.21
Priazovit 5.95
Priceit 3.3
Priderit 5.04
Priderit-Gruppe 7.2
Pringleit 3.52
Prismatin 3.22
Prixit 5.88
Proshchenkoit-(Y) 12.98
Prosopit 4.76
Prosperit 3.1
Protasit 2.5
Proto-Anthophyllit 3.213
Proto-Ferrosuenoit 5.747
Protoantigorit 3.07
Protochabourn 3.72
Protopartzit 5.6
Proudit 6.557
Proustit 3.78
Przhevalskit 2.91
Pseudoboleit 2.59
Pseudobrookit 2.36
Pseudocotunnit 2.77
Pseudojohannit 3.069
Pseudolaueit 3.069
Pseudoleucit 4.33
Pseudolyonsit 4.2
Pseudomalachit 8.5
Pseudorutil 8.167
Pseudosinhalit 3.09
Pseudowollastonit 2.59
Psilomelan 6.23
Pterolith 2.39
Pucherit 5.95
Pumpellyit-(Al) 3.08
Pumpellyit-(Fe2+) 2.17
Pumpellyit-(Fe3+) 4.62
Pumpellyit-(Mg) 10.18
Pumpellyit-(Mn2+) 2.45
Punkaruaivit 4.315
Putnisit 2.82
Putoranit 4.17
Pyatenkoit-(Y) 3.36
Pyknit 2.085
Pyknochlorit 2.085
Pyrargyrit 6.17
Pyrit 2.36
Pyroaurit 6.95
Pyroaurit-2H 4.244
Pyrobitumen 3.85
Pyrochlor-Gruppe 6.8
Pyrochlor-Supergruppe 5.97
Pyrolusit 6.18
Pyromorphit 6.15
Pyrophyllit 3.84
Pyrosmalith-(Mn) 2.12
Pyrostilpnit 7.12
Pyroxen 3.35
Pyroxferroit 2.86
Pyroxmangit 5.97
Pyrrhotin 3.51
Qandilit 4.64
Qilianshanit 2.335
Qingheiit 3.12
Qitianlingit 2.6
Quadridavyn 3.8
Quadruphit 4.58
Quadruphit-VII 6.07
Quadruphit-VIII 6.84
Quarz 2.14
Quarzin 6.1
Quecksilber 2.14
Queitit 5.82
Quenselit 4.03
Quenstedtit 4.64
Quetzalcoatlit 1.635
Quincyit 3.718
Quintinit-2H 3.6
Qusongit 6.42
RHO-Zeolith-Strukturgruppe 3.75
Raadeit 5.41
Rabbittit 14.26
Rabejacit 3.92
Raberit 2.07
Radhakrishnait 4.15
Radiobaryt 4.49
Radovanit 4.45
Raguinit 1.94
Rajit 2.56
Ralstonit 3.98
Ramanit-(Cs) 4.72
Ramanit-(Rb) 4.69
Rambergit 4.79
Rameauit 4.54
Rammelsbergit 7.6
Ramsbeckit 21.01
Ranci 2.26
Rankachit 12.347
Rankinit 3.44
Ransomit 3.72
Rapidcreekit 3.55
Rappoldit 4.79
Rashleighit 9.74
Raslakit 2.23
Raspit 3.64
Rathit 3.9
Rathit-IV 1.87
Rathit-V 3.2
Rauchit 6.06
Rauchquarz 3.09
Rauenthalit 3.09
Rauvit 7.54
Raygrantit 3.4
Rayit 3.4
Rebulit 2.67
Rectorit 3.9
Reddingit 3.36
Reddingit-Gruppe 5.13
Redgillit 2.3
Redikortsevit 4.8
Redingtonit 2.81
Redledgeit 1.905
Reederit-(Y) 2.87
Reedmergnerit 7.24
Reevesit 3.22
Refikit 5.64
Regenbogenachat 3.3
Reichenbachit 5.1
Reidit 3.04
Reinerit 3.43
Reinhardbraunsit 2.6
Remondit 3.34
Remondit-(Ce) 2.36
Remondit-(La) 7.78
Rengeit 2.35
Renierit 3.84
Reppiait 2.14
Retgersit 15.84
Retzian-(Ce) 6.45
Retzian-(Nd) 2.18
Retzian-(Y) 3.03
Revoredit 2.84
Reyerit 4.19
Reynoldsit 6.86
Rhabdophan 4.8
Rhabdophan-(Ce) 2.78
Rhabdophan-(Pb) 4
Rhabdophan-(Y) 2.9
Rhagit 2.97
Rheniit 3.69
Rhenium 3.71
Rhodarsenid 2.1
Rhodesit 3.31
Rhodium 2.89
Rhodizit 5.27
Rhodochrosit 6.96
Rhodolith 2.02
Rhodonit 2.2
Rhodplumsit 2.43
Rhomboklas 1.93
Rhyolithachat 1.892
Richellit 3.38
Richelsdorfit 5.02
Richetit 3.33
Richterit 5.73
Rickardit 2.67
Rickturnerit 5.86
Riebeckit 2.935
Rilandit 5.557
Rimkorolgit 2.195
Rinkit 3.79
Rinmanit 7.08
Riomarinait 2.75
Rivadavit 7.739
Riversideit 3.79
Roaldit 3.17
Robertsit 2.88
Robinsonit 2.13
Rockbridgeit 2.9
Rodolicoit 2.77
Roedderit 9.51
Rogermitchellit 18.02
Roggianit 2.92
Rok 12.2
Rollandit 5.7
Rom 2.806
Roman 4.25
Romarchit 5.31
Rondorfit 4.1
Rongibbsit 5.65
Ronneburgit 8.89
Rooseveltit 3.9
Roquesit 7
Rorisit 5.66
Rosafluorit 2.39
Rosaquarz 5.75
Roscherit 2.55
Roscoelith 2.23
Roselith 1.95
Roselith-Beta 3.28
Rosemaryit 5.33
Rosenbergit 5.6
Rosenhahnit 0.5
Rosenquarz 3.39
Roshchinit 4.37
Rosi 4.5
Rosiait 3.336
Rossiantonit 6.2
Rossit 2.96
Rossmanit 3.4
Rosterit 2.21
Rostit 5.28
Rotg 2.95
Rouait 8.465
Roubaultit 2.86
Roumait 3.1
Rouseit 5.374
Roweit 3.426
Roxbyit 2.36
Rozenit 2.92
Rozhkovit 1.11
Ruarsit 6.13
Rubellit 3.56
Rubiklin 4.81
Rubin 2.33
Rucklidgeit 3.1
Rudenkoit 3.45
Ruitenbergit 1.761
Ruizit 4.34
Rumseyit 2.91
Rusakovit 2.78
Rusinovit 2.8
Russellit 1.09
Rustumit 4.35
Rutheniridosmin 4.27
Ruthenium 2.84
Rutil 3.43
Rutilquarz 3.57
Rynersonit 4.34
STI-Zeolith-Strukturgruppe 5.15
Saamit 4.12
Sabieit 6.78
Sabinait 4.65
Sabugalit 2.68
